Epoch	AverageEp_ret	StdEp_ret	MaxEp_ret	MinEp_ret	AverageEp_fairness	StdEp_fairness	MaxEp_fairness	MinEp_fairness	Ep_tx	EP_new	Ep_waiting	Ep_capacity	Ep_rbgused	Ep_bler	Ep_interf	LossPi	LossV	DeltaLossPi	DeltaLossV	AverageVVAL	StdVVAL	MaxVVAL	MinVVAL	Ep_rbginterf
22	25.66404	0.0	25.66404	25.66404	25.94437	0.0	25.94437	25.94437	1367382.2	6398663.0	5031281.0	0.0	1536.0	0.0	0.0038179301	-2.7179717e-06	7.4732585	-0.0656161	-3.4004736	41.100132	3.8146973e-06	41.100136	41.100136	0.0039108843
23	25.320194	0.0	25.320194	25.320194	25.978603	0.0	25.978603	25.978603	1349062.2	6398663.0	5049601.0	0.0	1528.0	0.0	0.0038044625	7.534027e-07	5.4696326	-0.06665293	-2.5513804	41.931828	3.8146973e-06	41.931824	41.931824	0.003900142
24	24.96569	0.0	24.96569	24.96569	25.607433	0.0	25.607433	25.607433	1330174.2	6398663.0	5068489.0	0.0	1520.0	0.0	0.0038140481	-2.6416778e-06	3.8099518	-0.055670157	-1.8023927	42.672577	0.0	42.672577	42.672577	0.0038991715
25	24.797672	0.0	24.797672	24.797672	25.429054	0.0	25.429054	25.429054	1321222.2	6398663.0	5077441.0	0.0	1508.0	0.0	0.0037804465	4.1007993e-06	2.918428	-0.05863646	-1.434162	43.30673	3.8146973e-06	43.306732	43.306732	0.0038745329
26	24.592117	0.0	24.592117	24.592117	25.119144	0.0	25.119144	25.119144	1310270.2	6398663.0	5088393.0	0.0	1498.0	0.0	0.0037428362	5.612373e-06	2.090357	-0.065521814	-1.0509197	43.88267	3.8146973e-06	43.882675	43.882675	0.0038365722
27	24.697222	0.0	24.697222	24.697222	24.985361	0.0	24.985361	24.985361	1315870.2	6398663.0	5082793.0	0.0	1501.0	0.0	0.0037604347	-6.6280364e-07	1.8968905	-0.033732142	-0.98308426	44.387672	3.8146973e-06	44.38767	44.38767	0.003850117
28	24.341686	0.0	24.341686	24.341686	24.428604	0.0	24.428604	24.428604	1296928.1	6398663.0	5101735.0	0.0	1486.0	0.0	0.0037050138	1.8537044e-06	1.0361344	-0.019353587	-0.53724253	44.883347	0.0	44.883347	44.883347	0.0038020937
29	24.29236	0.0	24.29236	24.29236	24.0442	0.0	24.0442	24.0442	1294299.0	6398663.0	5104364.0	0.0	1476.0	0.0	0.0036411735	3.1280517e-06	0.7805398	-0.038344964	-0.4090708	45.262856	0.0	45.262856	45.262856	0.0037430322
30	24.096266	0.0	24.096266	24.096266	23.78384	0.0	23.78384	23.78384	1283851.0	6398663.0	5114812.0	0.0	1472.0	0.0	0.0036219873	1.2016296e-06	0.4821774	-0.048955094	-0.26174313	45.597515	3.8146973e-06	45.59752	45.59752	0.0037211273
31	24.294163	0.0	24.294163	24.294163	24.06312	0.0	24.06312	24.06312	1294395.0	6398663.0	5104268.0	0.0	1477.0	0.0	0.0036454652	2.989769e-06	0.58662236	-0.058419775	-0.33604014	45.872616	3.8146973e-06	45.87262	45.87262	0.0037458143
32	24.499268	0.0	24.499268	24.499268	23.779785	0.0	23.779785	23.779785	1305323.0	6398663.0	5093340.0	0.0	1479.0	0.0	0.0036685308	2.4366377e-06	0.71517324	-0.051977042	-0.43171257	46.185837	0.0	46.185837	46.185837	0.0037703142
33	24.43966	0.0	24.43966	24.43966	23.400057	0.0	23.400057	23.400057	1302147.0	6398663.0	5096516.0	0.0	1476.0	0.0	0.003668808	-5.846023e-06	0.52717453	-0.049101166	-0.32749227	46.54783	0.0	46.54783	46.54783	0.0037657227
34	24.247654	0.0	24.247654	24.247654	23.214132	0.0	23.214132	23.214132	1291917.0	6398663.0	5106746.5	0.0	1466.0	0.0	0.0036369928	8.249283e-07	0.29977497	-0.07526729	-0.19469726	46.874645	3.8146973e-06	46.87464	46.87464	0.0037300931
35	24.203003	0.0	24.203003	24.203003	22.771172	0.0	22.771172	22.771172	1289537.8	6398663.0	5109125.5	0.0	1458.0	0.0	0.0035989531	1.8501281e-06	0.19951092	-0.055743128	-0.13841385	47.13161	0.0	47.13161	47.13161	0.0036999069
36	24.28904	0.0	24.28904	24.28904	22.48018	0.0	22.48018	22.48018	1294121.8	6398663.0	5104541.5	0.0	1462.0	0.0	0.0035936197	3.862381e-07	0.17261288	-0.055678762	-0.11841692	47.352306	0.0	47.352306	47.352306	0.0036934102
37	24.227777	0.0	24.227777	24.227777	21.88063	0.0	21.88063	21.88063	1290857.8	6398663.0	5107805.5	0.0	1462.0	0.0	0.0035839535	2.2315978e-06	0.096781835	-0.027224435	-0.06674089	47.55842	3.8146973e-06	47.558422	47.558422	0.003679004
38	24.178772	0.0	24.178772	24.178772	21.94938	0.0	21.94938	21.94938	1288246.8	6398663.0	5110416.5	0.0	1459.0	0.0	0.0035786512	-2.3174284e-06	0.06613016	-0.034850854	-0.04708404	47.718822	3.8146973e-06	47.718826	47.718826	0.0036783863
39	24.00715	0.0	24.00715	24.00715	21.286768	0.0	21.286768	21.286768	1279103.5	6398663.0	5119559.5	0.0	1457.0	0.0	0.0035725916	-2.3555756e-06	0.026713746	-0.02155732	-0.01862183	47.85558	3.8146973e-06	47.855583	47.855583	0.003675813
