Epoch	AverageEp_ret	StdEp_ret	MaxEp_ret	MinEp_ret	AverageEp_fairness	StdEp_fairness	MaxEp_fairness	MinEp_fairness	Ep_tx	EP_new	Ep_waiting	Ep_capacity	Ep_rbgused	Ep_bler	Ep_interf	LossPi	LossV	DeltaLossPi	DeltaLossV	AverageVVAL	StdVVAL	MaxVVAL	MinVVAL	Ep_rbginterf
23	23.525322	0.0	23.525322	23.525322	0.0	0.0	0.0	0.0	1234038.9	6398663.0	5164624.5	0.0	1772.0	0.0	8.01589	-3.862381e-07	14.642575	0.022461632	-4.1548996	31.658352	8.744731e-06	31.65835	31.6583	8.176191
24	23.504677	0.0	23.504677	23.504677	0.0	0.0	0.0	0.0	1232654.9	6398663.0	5166008.5	0.0	1772.0	0.0	8.158969	3.0517577e-07	13.251357	-0.04047601	-3.842351	32.348446	8.1280805e-06	32.348454	32.348404	8.3081665
25	23.426342	0.0	23.426342	23.426342	0.0	0.0	0.0	0.0	1228910.9	6398663.0	5169752.5	0.0	1772.0	0.0	8.373354	2.8610229e-08	11.880403	0.006436055	-3.5144014	33.02142	6.866455e-06	33.021423	33.021374	8.560971
26	23.283358	0.0	23.283358	23.283358	0.0	0.0	0.0	0.0	1221382.9	6398663.0	5177280.5	0.0	1772.0	0.0	8.387508	9.775162e-08	10.312706	0.009091512	-3.1045942	33.67361	5.958748e-06	33.673615	33.673573	8.575126
27	23.307306	0.0	23.307306	23.307306	0.0	0.0	0.0	0.0	1223022.9	6398663.0	5175640.5	0.0	1772.0	0.0	8.563074	-4.7683717e-08	9.59871	0.008124258	-2.9550405	34.295555	8.074192e-06	34.29555	34.29551	8.759206
28	23.126976	0.0	23.126976	23.126976	0.0	0.0	0.0	0.0	1213470.9	6398663.0	5185192.5	0.0	1772.0	0.0	8.699133	2.3841858e-08	8.040167	-0.006582656	-2.5200129	34.90817	7.965322e-06	34.908165	34.908123	8.90532
29	23.14332	0.0	23.14332	23.14332	0.0	0.0	0.0	0.0	1214342.9	6398663.0	5184320.5	0.0	1772.0	0.0	8.7445	-4.0769578e-07	7.360157	-0.01774545	-2.3568478	35.484287	7.455757e-06	35.484287	35.484245	8.950688
30	23.228102	0.0	23.228102	23.228102	0.0	0.0	0.0	0.0	1218598.9	6398663.0	5180064.5	0.0	1772.0	0.0	8.869088	4.172325e-07	6.796849	-0.011502152	-2.219449	36.046227	6.1981495e-06	36.04623	36.04619	9.07833
31	23.254293	0.0	23.254293	23.254293	0.0	0.0	0.0	0.0	1220078.9	6398663.0	5178584.5	0.0	1772.0	0.0	8.79087	5.76973e-07	6.282194	0.011260035	-2.1237464	36.59881	1.0502548e-05	36.5988	36.598763	9.000112
32	23.114046	0.0	23.114046	23.114046	0.0	0.0	0.0	0.0	1212502.9	6398663.0	5186160.5	0.0	1772.0	0.0	8.816248	1.4066696e-07	5.147604	0.031599417	-1.7655404	37.145966	5.089441e-06	37.145966	37.14593	9.03249
33	23.10934	0.0	23.10934	23.10934	0.0	0.0	0.0	0.0	1212254.9	6398663.0	5186408.5	0.0	1772.0	0.0	8.926916	-8.8214875e-08	4.6084547	0.011249051	-1.6087806	37.654503	6.9297416e-06	37.6545	37.654465	9.152336
34	23.142357	0.0	23.142357	23.142357	0.0	0.0	0.0	0.0	1212406.9	6398663.0	5186256.5	0.0	1770.0	0.0	9.008425	6.437302e-07	4.1180534	-0.024886413	-1.4665034	38.144054	5.340576e-06	38.14406	38.144028	9.233741
35	22.993904	0.0	22.993904	22.993904	0.0	0.0	0.0	0.0	1205454.9	6398663.0	5193208.5	0.0	1770.0	0.0	9.086818	-3.576279e-08	3.4734068	0.0041039824	-1.2603469	38.617855	5.2025534e-06	38.617855	38.61782	9.302904
36	23.051172	0.0	23.051172	23.051172	0.0	0.0	0.0	0.0	1208462.9	6398663.0	5190200.5	0.0	1770.0	0.0	9.201209	4.7683715e-09	3.192789	1.8632412e-06	-1.1867666	39.063988	6.1035157e-06	39.06399	39.063953	9.417295
37	22.969587	0.0	22.969587	22.969587	0.0	0.0	0.0	0.0	1204142.9	6398663.0	5194520.5	0.0	1770.0	0.0	9.2722645	5.4359435e-07	2.6667848	0.0008286405	-1.0158163	39.50084	4.672031e-06	39.50084	39.50081	9.494059
38	22.866434	0.0	22.866434	22.866434	0.0	0.0	0.0	0.0	1198646.9	6398663.0	5200016.5	0.0	1770.0	0.0	9.228784	-2.9087067e-07	2.1479971	-0.009488492	-0.8213663	39.912163	4.3827536e-06	39.912163	39.912132	9.443373
39	22.732048	0.0	22.732048	22.732048	0.0	0.0	0.0	0.0	1191486.9	6398663.0	5207176.5	0.0	1770.0	0.0	9.140862	1.2874604e-07	1.6946226	-0.0113675445	-0.65521455	40.287685	6.1981495e-06	40.287693	40.28766	9.362656
40	22.778883	0.0	22.778883	22.778883	0.0	0.0	0.0	0.0	1193966.9	6398663.0	5204696.5	0.0	1770.0	0.0	9.146939	-8.34465e-08	1.5362161	-0.014306681	-0.60095066	40.627716	7.947032e-06	40.627724	40.627693	9.368733
41	22.97678	0.0	22.97678	22.97678	0.0	0.0	0.0	0.0	1204510.9	6398663.0	5194152.5	0.0	1770.0	0.0	9.3878975	1.4305114e-08	1.6099228	-0.010475735	-0.65659904	40.95583	3.890243e-06	40.95583	40.955803	9.616412
42	22.9466	0.0	22.9466	22.9466	0.0	0.0	0.0	0.0	1202902.9	6398663.0	5195760.5	0.0	1770.0	0.0	9.341638	8.1777574e-07	1.3818947	-0.010148282	-0.5791955	41.30124	7.910325e-06	41.301247	41.30122	9.561599
43	23.05675	0.0	23.05675	23.05675	0.0	0.0	0.0	0.0	1208814.9	6398663.0	5189848.5	0.0	1770.0	0.0	9.321956	-5.9843063e-07	1.3530983	-0.02343165	-0.57725036	41.6329	7.910325e-06	41.632908	41.63288	9.541917
44	22.924767	0.0	22.924767	22.924767	0.0	0.0	0.0	0.0	1201782.9	6398663.0	5196880.5	0.0	1770.0	0.0	9.153028	-1.7166138e-07	0.9921602	-0.0148241045	-0.422813	41.966427	5.2857995e-06	41.96643	41.9664	9.381542
45	22.836779	0.0	22.836779	22.836779	0.0	0.0	0.0	0.0	1197094.9	6398663.0	5201568.5	0.0	1770.0	0.0	9.274078	-5.76973e-07	0.75531626	-0.022178387	-0.31570208	42.259483	6.079627e-06	42.25949	42.25946	9.486835
46	22.873415	0.0	22.873415	22.873415	0.0	0.0	0.0	0.0	1199046.9	6398663.0	5199616.5	0.0	1770.0	0.0	9.289744	-3.361702e-07	0.70069826	-0.020721043	-0.299694	42.51545	5.340576e-06	42.515446	42.515423	9.5025
47	23.036028	0.0	23.036028	23.036028	0.0	0.0	0.0	0.0	1207710.9	6398663.0	5190952.5	0.0	1770.0	0.0	9.246828	-6.365776e-07	0.76236206	0.0019767522	-0.3455441	42.765793	4.9148935e-06	42.765797	42.76577	9.466789
48	23.06847	0.0	23.06847	23.06847	0.0	0.0	0.0	0.0	1209532.9	6398663.0	5189130.5	0.0	1770.0	0.0	9.279453	-3.33786e-08	0.6886733	-0.00946685	-0.3231899	43.036533	6.7164674e-06	43.03653	43.0365	9.4994135
49	23.236956	0.0	23.236956	23.236956	0.0	0.0	0.0	0.0	1218380.9	6398663.0	5180282.5	0.0	1770.0	0.0	9.37765	-2.884865e-07	0.7124197	-0.004789371	-0.33789217	43.303967	8.864556e-06	43.30396	43.303936	9.592532
50	23.30302	0.0	23.30302	23.30302	0.0	0.0	0.0	0.0	1221484.9	6398663.0	5177178.5	0.0	1770.0	0.0	9.446473	2.0742416e-07	0.6399264	-0.024627632	-0.30922267	43.579586	6.337451e-06	43.579582	43.579556	9.663155
51	23.245506	0.0	23.245506	23.245506	0.0	0.0	0.0	0.0	1218620.9	6398663.0	5180042.5	0.0	1770.0	0.0	9.482255	2.2888183e-07	0.5191268	-0.045757703	-0.26184854	43.848106	7.799167e-06	43.848103	43.848072	9.698936
52	23.246737	0.0	23.246737	23.246737	0.0	0.0	0.0	0.0	1218452.9	6398663.0	5180210.5	0.0	1770.0	0.0	9.550302	1.66893e-07	0.41605026	0.012126872	-0.21201368	44.09897	8.698848e-06	44.09896	44.098938	9.784942
53	23.20995	0.0	23.20995	23.20995	0.0	0.0	0.0	0.0	1216492.9	6398663.0	5182170.5	0.0	1770.0	0.0	9.514993	1.153946e-06	0.3179535	-0.0033291983	-0.16709697	44.327946	1.0207434e-05	44.327938	44.327908	9.759878
54	23.100763	0.0	23.100763	23.100763	0.0	0.0	0.0	0.0	1210692.9	6398663.0	5187970.5	0.0	1770.0	0.0	9.47678	-2.002716e-07	0.1999124	-0.01003325	-0.105469644	44.534023	6.738099e-06	44.534023	44.533993	9.711419
55	22.964071	0.0	22.964071	22.964071	0.0	0.0	0.0	0.0	1203524.9	6398663.0	5195138.5	0.0	1770.0	0.0	9.37658	5.6028364e-07	0.11058054	0.0009022474	-0.05640223	44.701347	7.217746e-06	44.701355	44.70133	9.603344
56	23.051908	0.0	23.051908	23.051908	0.0	0.0	0.0	0.0	1208204.9	6398663.0	5190458.5	0.0	1770.0	0.0	9.393956	4.7683716e-07	0.12418595	-0.0016129303	-0.06444731	44.826054	3.9643496e-06	44.826054	44.826027	9.62072
57	23.213427	0.0	23.213427	23.213427	0.0	0.0	0.0	0.0	1216588.9	6398663.0	5182074.5	0.0	1770.0	0.0	9.455582	-2.3841858e-07	0.16081694	-0.016439192	-0.08825374	44.957172	4.6407795e-06	44.957176	44.957153	9.669381
58	23.30517	0.0	23.30517	23.30517	0.0	0.0	0.0	0.0	1221476.9	6398663.0	5177186.5	0.0	1770.0	0.0	9.562052	-2.5749208e-07	0.17745528	0.0025440645	-0.102633394	45.112236	9.359623e-06	45.11223	45.1122	9.783058
59	23.377672	0.0	23.377672	23.377672	0.0	0.0	0.0	0.0	1225500.9	6398663.0	5173162.5	0.0	1770.0	0.0	9.513913	-3.1471254e-07	0.19531392	-0.00034407378	-0.114888236	45.28245	7.854942e-06	45.28246	45.282436	9.73492
60	23.628874	0.0	23.628874	23.628874	0.0	0.0	0.0	0.0	1238884.9	6398663.0	5159778.5	0.0	1770.0	0.0	9.693037	1.14440915e-07	0.27819633	-0.010589681	-0.16303098	45.46499	7.854942e-06	45.464996	45.464973	9.927677
61	23.68593	0.0	23.68593	23.68593	0.0	0.0	0.0	0.0	1241924.9	6398663.0	5156738.5	0.0	1770.0	0.0	9.705558	9.226799e-07	0.2656255	0.0036009573	-0.16050048	45.68365	1.1380335e-05	45.683662	45.68364	9.940197
62	23.790464	0.0	23.790464	23.790464	0.0	0.0	0.0	0.0	1247260.9	6398663.0	5151402.5	0.0	1770.0	0.0	9.768022	4.1007996e-07	0.24713682	-0.026380243	-0.15476069	45.90593	3.411969e-06	45.90593	45.905907	10.012907
63	23.496714	0.0	23.496714	23.496714	0.0	0.0	0.0	0.0	1231468.9	6398663.0	5167194.5	0.0	1770.0	0.0	9.567014	9.059906e-08	0.07526451	-0.021107236	-0.05021195	46.126766	9.5138275e-06	46.12676	46.126728	9.787511
