Epoch	AverageEp_ret	StdEp_ret	MaxEp_ret	MinEp_ret	AverageEp_fairness	StdEp_fairness	MaxEp_fairness	MinEp_fairness	Ep_tx	EP_new	Ep_waiting	Ep_capacity	Ep_rbgused	Ep_bler	Ep_interf	LossPi	LossV	DeltaLossPi	DeltaLossV	AverageVVAL	StdVVAL	MaxVVAL	MinVVAL	Ep_rbginterf
13	25.263752	0.0	25.263752	25.263752	0.0	0.0	0.0	0.0	1326102.1	6398663.0	5072561.0	0.0	1774.0	0.0	4.990204	4.506111e-07	20.566347	-0.04062178	-8.172578	32.172665	9.107464e-06	32.172672	32.172615	5.0975375
14	24.977734	0.0	24.977734	24.977734	0.0	0.0	0.0	0.0	1310942.1	6398663.0	5087721.0	0.0	1774.0	0.0	5.2340646	-9.3460085e-07	16.937279	-0.05000367	-6.9415064	33.372696	7.724173e-06	33.372696	33.372643	5.344348
15	24.845232	0.0	24.845232	24.845232	0.0	0.0	0.0	0.0	1303830.1	6398663.0	5094833.0	0.0	1774.0	0.0	5.7532244	-1.335144e-07	14.042063	-0.04432847	-5.8793707	34.502285	9.483187e-06	34.502293	34.502243	5.867995
16	24.722115	0.0	24.722115	24.722115	0.0	0.0	0.0	0.0	1297398.1	6398663.0	5101265.0	0.0	1774.0	0.0	6.0311117	4.529953e-08	11.778769	-0.05472	-5.1077676	35.563263	9.155274e-06	35.56327	35.563225	6.12636
17	24.677492	0.0	24.677492	24.677492	0.0	0.0	0.0	0.0	1294854.1	6398663.0	5103809.0	0.0	1774.0	0.0	6.321242	3.8146973e-07	9.979639	-0.060638797	-4.45814	36.572033	6.9297416e-06	36.572037	36.571987	6.4207363
18	24.637571	0.0	24.637571	24.637571	0.0	0.0	0.0	0.0	1292774.1	6398663.0	5105889.0	0.0	1774.0	0.0	6.4149876	-4.7683717e-08	8.460782	-0.071752675	-3.8817248	37.533886	6.1510145e-06	37.53389	37.53385	6.534535
19	24.63294	0.0	24.63294	24.63294	0.0	0.0	0.0	0.0	1292526.1	6398663.0	5106137.0	0.0	1774.0	0.0	6.399737	2.5272368e-07	7.154161	-0.046972685	-3.3336875	38.44999	6.5630534e-06	38.449997	38.44995	6.521539
20	24.556973	0.0	24.556973	24.556973	0.0	0.0	0.0	0.0	1288454.1	6398663.0	5110209.0	0.0	1774.0	0.0	6.5279326	5.00679e-08	5.849716	-0.04099377	-2.8088028	39.31676	6.055644e-06	39.316765	39.316727	6.684344
21	24.554356	0.0	24.554356	24.554356	0.0	0.0	0.0	0.0	1288390.1	6398663.0	5110273.0	0.0	1774.0	0.0	6.6227775	-1.3589859e-07	4.96998	-0.032636117	-2.4585624	40.12918	5.983119e-06	40.12918	40.129143	6.770997
22	24.700155	0.0	24.700155	24.700155	0.0	0.0	0.0	0.0	1296150.1	6398663.0	5102513.0	0.0	1774.0	0.0	7.009982	-4.9114226e-07	4.494714	-0.026083982	-2.2796087	40.90432	5.4217035e-06	40.90432	40.90428	7.1852427
23	24.683489	0.0	24.683489	24.683489	0.0	0.0	0.0	0.0	1295262.1	6398663.0	5103401.0	0.0	1774.0	0.0	7.338242	2.1457673e-08	3.7032306	-0.060539983	-1.9287772	41.665127	1.1645765e-05	41.66514	41.665108	7.515619
24	24.94133	0.0	24.94133	24.94133	0.0	0.0	0.0	0.0	1308910.1	6398663.0	5089753.0	0.0	1774.0	0.0	7.5512867	-2.3841858e-07	3.6283462	-0.05461813	-1.9578379	42.38065	1.5802243e-05	42.38064	42.380604	7.71081
25	24.732395	0.0	24.732395	24.732395	0.0	0.0	0.0	0.0	1297766.1	6398663.0	5100897.0	0.0	1774.0	0.0	7.498579	-1.9073486e-08	2.537021	-0.06357426	-1.3964748	43.113277	6.1510145e-06	43.113277	43.113243	7.6649747
26	24.577229	0.0	24.577229	24.577229	0.0	0.0	0.0	0.0	1289542.1	6398663.0	5109121.0	0.0	1774.0	0.0	7.5641985	7.152558e-08	1.8151276	-0.040567573	-1.0236363	43.74914	1.1658254e-05	43.749153	43.74912	7.7411146
27	24.622574	0.0	24.622574	24.622574	0.0	0.0	0.0	0.0	1291958.1	6398663.0	5106705.0	0.0	1774.0	0.0	7.4762287	3.8146972e-08	1.52045	-0.023577938	-0.86801165	44.304077	6.29136e-06	44.304073	44.304043	7.641286
28	24.721071	0.0	24.721071	24.721071	0.0	0.0	0.0	0.0	1297206.1	6398663.0	5101457.0	0.0	1774.0	0.0	7.5446076	-7.152557e-09	1.3627876	-0.014721722	-0.8008852	44.824097	7.2579564e-06	44.824093	44.824062	7.72364
29	24.573563	0.0	24.573563	24.573563	0.0	0.0	0.0	0.0	1289318.1	6398663.0	5109345.0	0.0	1774.0	0.0	7.6527596	8.8214875e-08	0.89298964	-0.019217448	-0.54565877	45.333065	4.672031e-06	45.333073	45.33304	7.8296757
30	24.670273	0.0	24.670273	24.670273	0.0	0.0	0.0	0.0	1294550.1	6398663.0	5104113.0	0.0	1774.0	0.0	7.718013	3.8146973e-07	0.82820684	-0.030677494	-0.51451296	45.76421	6.29136e-06	45.764206	45.764175	7.8751326
31	24.877789	0.0	24.877789	24.877789	0.0	0.0	0.0	0.0	1305478.1	6398663.0	5093185.0	0.0	1774.0	0.0	7.902783	-4.3392183e-07	0.82753783	-0.020713637	-0.5219593	46.188644	4.315837e-06	46.188644	46.188614	8.076338
32	24.839201	0.0	24.839201	24.839201	0.0	0.0	0.0	0.0	1303422.1	6398663.0	5095241.0	0.0	1774.0	0.0	7.911652	-2.3841857e-09	0.62269425	-0.022917304	-0.40945542	46.624386	1.214728e-05	46.62438	46.62435	8.0950575
33	24.731573	0.0	24.731573	24.731573	0.0	0.0	0.0	0.0	1297886.1	6398663.0	5100777.0	0.0	1774.0	0.0	8.077105	8.130074e-07	0.43583828	-0.033021934	-0.29780555	47.019623	8.019942e-06	47.01963	47.0196	8.25066
34	24.596405	0.0	24.596405	24.596405	0.0	0.0	0.0	0.0	1290566.1	6398663.0	5108097.0	0.0	1774.0	0.0	8.200719	1.2159347e-07	0.22382261	-0.009349571	-0.15537056	47.363693	5.340576e-06	47.36369	47.363667	8.367472
35	24.812931	0.0	24.812931	24.812931	0.0	0.0	0.0	0.0	1302078.1	6398663.0	5096585.0	0.0	1774.0	0.0	8.422429	-3.4093856e-07	0.29058206	-0.047092147	-0.21306989	47.618587	6.2449285e-06	47.618587	47.618557	8.611602
36	25.09146	0.0	25.09146	25.09146	0.0	0.0	0.0	0.0	1316726.1	6398663.0	5081937.0	0.0	1774.0	0.0	8.6543255	2.5749208e-07	0.34325245	-0.013323772	-0.24932438	47.91846	7.910325e-06	47.91847	47.91844	8.856852
37	25.00061	0.0	25.00061	25.00061	0.0	0.0	0.0	0.0	1311910.1	6398663.0	5086753.0	0.0	1774.0	0.0	8.74564	7.31945e-07	0.20028177	-0.01872555	-0.14526765	48.25005	5.958748e-06	48.25005	48.25002	8.935963
38	25.027033	0.0	25.027033	25.027033	0.0	0.0	0.0	0.0	1313614.1	6398663.0	5085049.0	0.0	1774.0	0.0	8.83141	4.529953e-07	0.17027433	-0.016444141	-0.12482824	48.51045	1.3637209e-05	48.510464	48.510437	9.074684
39	25.038784	0.0	25.038784	25.038784	0.0	0.0	0.0	0.0	1314334.1	6398663.0	5084329.0	0.0	1774.0	0.0	8.84602	-1.2159347e-07	0.1495609	-0.031860493	-0.11572845	48.754883	4.733915e-06	48.754887	48.75486	9.067579
40	25.048532	0.0	25.048532	25.048532	0.0	0.0	0.0	0.0	1314886.1	6398663.0	5083777.0	0.0	1774.0	0.0	8.605782	-2.5272368e-07	0.09960035	-0.037849765	-0.07696085	48.99453	4.973757e-06	48.994534	48.994507	8.827341
41	25.079462	0.0	25.079462	25.079462	0.0	0.0	0.0	0.0	1316502.1	6398663.0	5082161.0	0.0	1774.0	0.0	8.678645	2.3841857e-09	0.07966341	-0.036841545	-0.061817296	49.194405	7.724173e-06	49.194412	49.194386	8.887381
42	25.438662	0.0	25.438662	25.438662	0.0	0.0	0.0	0.0	1335374.1	6398663.0	5063289.0	0.0	1774.0	0.0	8.883107	-6.556511e-07	0.18231884	-0.019797932	-0.14646374	49.376354	4.3827536e-06	49.376354	49.376328	9.090749
43	25.6122	0.0	25.6122	25.6122	0.0	0.0	0.0	0.0	1344350.1	6398663.0	5054313.0	0.0	1774.0	0.0	8.739335	-4.6014785e-07	0.18259062	-0.03712327	-0.1499276	49.658985	8.698848e-06	49.658978	49.658955	8.946976
44	25.538311	0.0	25.538311	25.538311	0.0	0.0	0.0	0.0	1340398.1	6398663.0	5058265.0	0.0	1774.0	0.0	8.71945	1.0967255e-07	0.10275147	-0.02559318	-0.086464904	49.952007	5.8850283e-06	49.952003	49.951977	8.928117
45	25.413969	0.0	25.413969	25.413969	0.0	0.0	0.0	0.0	1333790.1	6398663.0	5064873.0	0.0	1774.0	0.0	8.555227	-4.7683717e-08	0.04467354	-0.0659554	-0.039498366	50.17958	3.236878e-06	50.17958	50.179558	8.788156
46	25.457958	0.0	25.457958	25.457958	0.0	0.0	0.0	0.0	1335998.1	6398663.0	5062665.0	0.0	1774.0	0.0	8.075219	3.1232832e-07	0.036141172	-0.02382177	-0.032364935	50.33634	3.9643496e-06	50.33634	50.336315	8.256534
47	25.761597	0.0	25.761597	25.761597	0.0	0.0	0.0	0.0	1351990.1	6398663.0	5046673.0	0.0	1774.0	0.0	8.04954	1.0967255e-07	0.0853625	-0.04825763	-0.072207004	50.479813	3.8526555e-06	50.479816	50.47979	8.230854
48	26.376362	0.0	26.376362	26.376362	0.0	0.0	0.0	0.0	1384686.1	6398663.0	5013977.0	0.0	1774.0	0.0	8.305079	-4.6014785e-07	0.2705387	-0.04460718	-0.22671157	50.696487	1.3025949e-05	50.696503	50.696476	8.486394
49	26.714567	0.0	26.714567	26.714567	0.0	0.0	0.0	0.0	1402518.1	6398663.0	4996145.0	0.0	1774.0	0.0	8.338982	-4.4822693e-07	0.36255592	-0.018896874	-0.29950652	51.086258	4.072982e-06	51.086258	51.086235	8.535832
50	26.653463	0.0	26.653463	26.653463	0.0	0.0	0.0	0.0	1399238.1	6398663.0	4999425.0	0.0	1774.0	0.0	8.435331	-5.65052e-07	0.20103142	-0.010593126	-0.16633032	51.54285	4.281987e-06	51.542854	51.542835	8.6548195
51	26.576517	0.0	26.576517	26.576517	0.0	0.0	0.0	0.0	1395102.1	6398663.0	5003561.0	0.0	1774.0	0.0	8.481224	-1.6450882e-07	0.10863213	-0.042704336	-0.095959365	51.889904	4.973757e-06	51.8899	51.88988	8.688013
52	26.61045	0.0	26.61045	26.61045	0.0	0.0	0.0	0.0	1396910.1	6398663.0	5001753.0	0.0	1774.0	0.0	8.479638	-9.083748e-07	0.09626614	-0.015350791	-0.088448785	52.157223	5.580421e-06	52.15722	52.157196	8.696626
53	26.916723	0.0	26.916723	26.916723	0.0	0.0	0.0	0.0	1412622.1	6398663.0	4986041.0	0.0	1774.0	0.0	8.829144	-1.0919571e-06	0.15199591	-0.011474996	-0.1401451	52.416973	5.340576e-06	52.41697	52.416946	9.057139
54	27.049786	0.0	27.049786	27.049786	0.0	0.0	0.0	0.0	1419630.1	6398663.0	4979033.0	0.0	1774.0	0.0	9.003981	-6.937981e-07	0.15086791	-0.018870957	-0.14023682	52.74796	4.973757e-06	52.747955	52.747936	9.231953
55	27.153854	0.0	27.153854	27.153854	0.0	0.0	0.0	0.0	1425270.1	6398663.0	4973393.0	0.0	1774.0	0.0	8.803131	-4.7683715e-09	0.14255983	-0.05763122	-0.12899704	53.084023	4.577637e-06	53.084026	53.084003	9.009272
56	27.00769	0.0	27.00769	27.00769	0.0	0.0	0.0	0.0	1416430.1	6398663.0	4982233.0	0.0	1774.0	0.0	8.726268	-5.078316e-07	0.031719875	-0.04089577	-0.028617648	53.410576	8.698848e-06	53.41057	53.410545	8.91297
57	27.272602	0.0	27.272602	27.272602	0.0	0.0	0.0	0.0	1430446.1	6398663.0	4968217.0	0.0	1774.0	0.0	8.81832	1.7881393e-07	0.06335803	-0.0550306	-0.0561362	53.56709	7.854942e-06	53.567097	53.567074	9.005023
58	27.785345	0.0	27.785345	27.785345	0.0	0.0	0.0	0.0	1457334.1	6398663.0	4941329.0	0.0	1774.0	0.0	8.93114	-4.2915343e-07	0.18076454	-0.032938227	-0.15157513	53.78756	4.6407795e-06	53.787563	53.78754	9.142507
59	27.791582	0.0	27.791582	27.791582	0.0	0.0	0.0	0.0	1457710.1	6398663.0	4940953.0	0.0	1774.0	0.0	8.851522	3.0994414e-07	0.10542611	-0.06840814	-0.08922758	54.153873	1.1380335e-05	54.153885	54.153866	9.062924
60	27.684128	0.0	27.684128	27.684128	0.0	0.0	0.0	0.0	1452070.1	6398663.0	4946593.0	0.0	1774.0	0.0	8.832543	2.670288e-07	0.041214205	-0.026372895	-0.03517285	54.43853	4.000888e-06	54.43853	54.438507	9.025741
61	27.81679	0.0	27.81679	27.81679	0.0	0.0	0.0	0.0	1459102.1	6398663.0	4939561.0	0.0	1774.0	0.0	9.02492	-3.0755996e-07	0.062366366	-0.024281764	-0.05562834	54.61912	8.946258e-06	54.619114	54.61909	9.239022
62	28.116877	0.0	28.116877	28.116877	0.0	0.0	0.0	0.0	1474894.1	6398663.0	4923769.0	0.0	1774.0	0.0	9.450245	-2.360344e-07	0.1308364	-0.020554382	-0.1173581	54.848022	8.2348e-06	54.84802	54.847996	9.6673155
63	28.108578	0.0	28.108578	28.108578	0.0	0.0	0.0	0.0	1474398.1	6398663.0	4924265.0	0.0	1774.0	0.0	9.483573	-1.5974045e-07	0.06920343	-0.021271741	-0.06289306	55.18332	4.6407795e-06	55.183323	55.1833	9.700644
64	28.322695	0.0	28.322695	28.322695	0.0	0.0	0.0	0.0	1485798.1	6398663.0	4912865.0	0.0	1774.0	0.0	9.805186	-1.4615059e-06	0.09541392	-0.019543303	-0.08662857	55.43086	1.5143916e-05	55.430874	55.43085	10.006819
65	28.419693	0.0	28.419693	28.419693	0.0	0.0	0.0	0.0	1490934.1	6398663.0	4907729.0	0.0	1774.0	0.0	9.762044	1.9788742e-07	0.07876232	-0.01796319	-0.071564265	55.72334	7.610297e-06	55.723347	55.723328	9.966703
66	28.369993	0.0	28.369993	28.369993	0.0	0.0	0.0	0.0	1488286.1	6398663.0	4910377.0	0.0	1774.0	0.0	9.643045	2.4318695e-07	0.0359434	-0.041870993	-0.03285321	55.990868	7.724173e-06	55.990875	55.990856	9.847705
67	28.735554	0.0	28.735554	28.735554	0.0	0.0	0.0	0.0	1507646.1	6398663.0	4891017.0	0.0	1774.0	0.0	9.997928	-4.959106e-07	0.11684439	0.008814575	-0.10499778	56.17317	4.6407795e-06	56.173172	56.17315	10.235745
68	28.53676	0.0	28.53676	28.53676	0.0	0.0	0.0	0.0	1497294.1	6398663.0	4901369.0	0.0	1774.0	0.0	10.025865	4.196167e-07	0.04826148	-0.023882337	-0.043107457	56.500526	4.6407795e-06	56.500523	56.500507	10.3053
69	28.882652	0.0	28.882652	28.882652	0.0	0.0	0.0	0.0	1515446.1	6398663.0	4883217.0	0.0	1774.0	0.0	10.068184	-1.2397766e-07	0.0788385	-0.019840863	-0.0705417	56.711105	4.2478673e-06	56.71111	56.71109	10.329756
70	29.041636	0.0	29.041636	29.041636	0.0	0.0	0.0	0.0	1524014.1	6398663.0	4874649.0	0.0	1774.0	0.0	9.888474	-7.152558e-08	0.10458396	-0.021160007	-0.09471086	56.981304	1.2811932e-05	56.981293	56.98127	10.123264
71	29.183296	0.0	29.183296	29.183296	0.0	0.0	0.0	0.0	1531142.1	6398663.0	4867521.0	0.0	1774.0	0.0	9.861679	-6.6041946e-07	0.07766713	-0.017378094	-0.06946249	57.29504	1.1444092e-05	57.29505	57.29503	10.082777
72	29.28625	0.0	29.28625	29.28625	0.0	0.0	0.0	0.0	1536566.1	6398663.0	4862097.0	0.0	1774.0	0.0	9.766167	-3.33786e-07	0.057456404	-0.03147812	-0.051139705	57.56414	1.1380335e-05	57.56415	57.564133	9.987266
73	29.710943	0.0	29.710943	29.710943	0.0	0.0	0.0	0.0	1559118.1	6398663.0	4839545.0	0.0	1774.0	0.0	9.845678	5.65052e-07	0.15925215	-0.025091248	-0.13317321	57.79523	8.444193e-06	57.795223	57.795204	10.069804
74	29.62701	0.0	29.62701	29.62701	0.0	0.0	0.0	0.0	1554646.1	6398663.0	4844017.0	0.0	1774.0	0.0	9.512059	-3.6239624e-07	0.06723522	-0.012565107	-0.05582002	58.168068	2.6973983e-06	58.168068	58.16805	9.736185
75	29.48715	0.0	29.48715	29.48715	0.0	0.0	0.0	0.0	1547158.1	6398663.0	4851505.0	0.0	1774.0	0.0	9.43817	-6.175041e-07	0.016326383	-0.043534108	-0.014412638	58.40935	8.038066e-06	58.409363	58.409336	9.659269
76	29.572231	0.0	29.572231	29.572231	0.0	0.0	0.0	0.0	1551438.1	6398663.0	4847225.0	0.0	1774.0	0.0	9.359284	-2.813339e-07	0.024601735	-0.061656095	-0.020609561	58.531815	1.1380335e-05	58.531826	58.531807	9.578583
77	29.858788	0.0	29.858788	29.858788	0.0	0.0	0.0	0.0	1566638.1	6398663.0	4832025.0	0.0	1774.0	0.0	9.376532	9.298324e-08	0.066948265	-0.037088465	-0.05964094	58.677914	1.5105431e-05	58.67793	58.677914	9.577654
78	30.11366	0.0	30.11366	30.11366	0.0	0.0	0.0	0.0	1579942.1	6398663.0	4818721.0	0.0	1774.0	0.0	9.389079	8.583069e-08	0.0897645	-0.043135643	-0.078034095	58.92588	5.0607678e-06	58.925877	58.925858	9.590201
79	30.198175	0.0	30.198175	30.198175	0.0	0.0	0.0	0.0	1584574.1	6398663.0	4814089.0	0.0	1774.0	0.0	9.608686	-1.14440915e-07	0.08904604	-0.024032388	-0.07979393	59.208755	2.1579185e-06	59.208755	59.20874	9.809809
80	30.191631	0.0	30.191631	30.191631	0.0	0.0	0.0	0.0	1584286.1	6398663.0	4814377.0	0.0	1774.0	0.0	9.619165	1.9073486e-08	0.04830309	-0.01789976	-0.041437652	59.493984	4.6407795e-06	59.49398	59.493965	9.838338
81	30.38196	0.0	30.38196	30.38196	0.0	0.0	0.0	0.0	1594366.1	6398663.0	4804297.0	0.0	1774.0	0.0	9.504405	3.3855437e-07	0.07902039	-0.026648479	-0.072617956	59.698856	1.2123298e-05	59.69887	59.698853	9.723168
82	30.267263	0.0	30.267263	30.267263	0.0	0.0	0.0	0.0	1588126.1	6398663.0	4810537.0	0.0	1774.0	0.0	9.482581	-1.1920929e-09	0.017269427	-0.084441215	-0.015112029	59.969162	1.2207031e-05	59.96915	59.96913	9.697291
83	30.29461	0.0	30.29461	30.29461	0.0	0.0	0.0	0.0	1589598.1	6398663.0	4809065.0	0.0	1774.0	0.0	9.208033	-6.03199e-07	0.015609454	-0.028396528	-0.013945218	60.092064	4.973757e-06	60.09206	60.09204	9.409155
84	30.571636	0.0	30.571636	30.571636	0.0	0.0	0.0	0.0	1604358.1	6398663.0	4794305.0	0.0	1774.0	0.0	9.195277	3.33786e-08	0.055940554	-0.0079613235	-0.051253803	60.209686	6.127311e-06	60.209694	60.20967	9.414041
85	30.685818	0.0	30.685818	30.685818	0.0	0.0	0.0	0.0	1610310.1	6398663.0	4788353.0	0.0	1774.0	0.0	9.277442	-2.0503998e-07	0.04548389	-0.025300674	-0.040806733	60.434494	1.1941892e-05	60.434483	60.434467	9.496204
86	30.849632	0.0	30.849632	30.849632	0.0	0.0	0.0	0.0	1619038.1	6398663.0	4779625.0	0.0	1774.0	0.0	9.518823	-7.8678134e-08	0.06497423	-0.015002402	-0.05674253	60.6345	5.632333e-06	60.634506	60.634487	9.737586
87	30.717049	0.0	30.717049	30.717049	0.0	0.0	0.0	0.0	1611974.1	6398663.0	4786689.0	0.0	1774.0	0.0	9.459917	1.2516975e-07	0.01824091	-0.017385459	-0.016800465	60.869785	4.1085545e-06	60.86979	60.869774	9.67868
88	30.843925	0.0	30.843925	30.843925	0.0	0.0	0.0	0.0	1618734.1	6398663.0	4779929.0	0.0	1774.0	0.0	9.416626	-7.367134e-07	0.025506923	-0.057391524	-0.023096444	60.997547	2.7508172e-06	60.997547	60.997528	9.658854
89	30.95751	0.0	30.95751	30.95751	0.0	0.0	0.0	0.0	1624710.1	6398663.0	4773953.0	0.0	1774.0	0.0	9.29697	2.6226044e-07	0.030976571	-0.00926466	-0.027308464	61.14711	7.455757e-06	61.147118	61.147102	9.515734
90	30.93814	0.0	30.93814	30.93814	0.0	0.0	0.0	0.0	1623678.1	6398663.0	4774985.0	0.0	1774.0	0.0	9.364746	-3.6239624e-07	0.018690774	-0.007020912	-0.016928064	61.30962	5.4217035e-06	61.309616	61.309593	9.583509
91	30.97688	0.0	30.97688	30.97688	0.0	0.0	0.0	0.0	1625742.1	6398663.0	4772921.0	0.0	1774.0	0.0	9.344595	2.670288e-07	0.0153688975	-0.018760871	-0.014021276	61.437504	9.874099e-06	61.437515	61.437496	9.563357
92	31.0979	0.0	31.0979	31.0979	0.0	0.0	0.0	0.0	1632190.1	6398663.0	4766473.0	0.0	1774.0	0.0	9.339325	-3.027916e-07	0.024657752	-0.0054846075	-0.021417115	61.553967	8.217109e-06	61.55396	61.553944	9.558087
93	31.020086	0.0	31.020086	31.020086	0.0	0.0	0.0	0.0	1628190.1	6398663.0	4770473.0	0.0	1774.0	0.0	9.285235	1.0967255e-07	0.010675289	-0.014662822	-0.009581768	61.698048	1.5866572e-05	61.698032	61.698013	9.503999
94	31.142195	0.0	31.142195	31.142195	0.0	0.0	0.0	0.0	1634582.1	6398663.0	4764081.0	0.0	1774.0	0.0	9.309565	3.7908555e-07	0.01568542	-0.0052204607	-0.013577576	61.794556	1.4843045e-05	61.79457	61.79455	9.528328
95	31.223497	0.0	31.223497	31.223497	0.0	0.0	0.0	0.0	1638838.1	6398663.0	4759825.0	0.0	1774.0	0.0	9.312503	-1.335144e-07	0.015129821	-0.016684629	-0.012739671	61.909725	4.315837e-06	61.90973	61.90971	9.531266
96	31.20653	0.0	31.20653	31.20653	0.0	0.0	0.0	0.0	1637934.1	6398663.0	4760729.0	0.0	1774.0	0.0	9.274381	2.1457673e-08	0.007608082	-0.009945371	-0.0067115147	62.021584	4.6407795e-06	62.02158	62.021564	9.493144
97	31.22847	0.0	31.22847	31.22847	0.0	0.0	0.0	0.0	1639086.1	6398663.0	4759577.0	0.0	1774.0	0.0	9.362144	9.059906e-08	0.0062144296	-0.017618058	-0.005590147	62.103024	2.3515372e-06	62.103024	62.10301	9.580907
98	31.260902	0.0	31.260902	31.260902	0.0	0.0	0.0	0.0	1640814.1	6398663.0	4757849.0	0.0	1774.0	0.0	9.476217	1.335144e-07	0.0066001755	-0.017367085	-0.0060604466	62.17761	1.3995313e-05	62.177597	62.177578	9.718445
99	31.32982	0.0	31.32982	31.32982	0.0	0.0	0.0	0.0	1644486.1	6398663.0	4754177.0	0.0	1774.0	0.0	9.573025	-6.67572e-08	0.009240947	-0.0012731315	-0.008156689	62.25551	7.610297e-06	62.255516	62.255497	9.815252
100	31.23746	0.0	31.23746	31.23746	0.0	0.0	0.0	0.0	1639694.1	6398663.0	4758969.0	0.0	1774.0	0.0	9.479108	5.1140785e-07	0.0025874986	-0.03196013	-0.0021931333	62.34623	4.973757e-06	62.346226	62.346207	9.697871
101	31.21291	0.0	31.21291	31.21291	0.0	0.0	0.0	0.0	1638438.1	6398663.0	4760225.0	0.0	1774.0	0.0	9.524039	3.2752752e-07	0.0009602678	-0.026909018	-0.0005620612	62.39343	1.24080325e-05	62.393417	62.393394	9.766267
102	31.349579	0.0	31.349579	31.349579	0.0	0.0	0.0	0.0	1645782.1	6398663.0	4752881.0	0.0	1774.0	0.0	9.76817	2.360344e-07	0.007332398	-0.020055821	-0.0064160605	62.417377	2.7508172e-06	62.417377	62.41736	10.010398
103	31.345896	0.0	31.345896	31.345896	0.0	0.0	0.0	0.0	1645622.1	6398663.0	4753041.0	0.0	1774.0	0.0	9.741583	-8.463859e-08	0.0051321443	-0.03201579	-0.0044048005	62.49853	7.217746e-06	62.498528	62.498505	9.98381
