Epoch	AverageEp_ret	StdEp_ret	MaxEp_ret	MinEp_ret	AverageEp_fairness	StdEp_fairness	MaxEp_fairness	MinEp_fairness	Ep_tx	EP_new	Ep_waiting	Ep_capacity	Ep_rbgused	Ep_bler	Ep_interf	LossPi	LossV	DeltaLossPi	DeltaLossV	AverageVVAL	StdVVAL	MaxVVAL	MinVVAL	Ep_rbginterf
35	28.240969	0.0	28.240969	28.240969	0.0	0.0	0.0	0.0	1482710.1	6398663.0	4915953.0	0.0	1774.0	0.0	8.311626	-2.412796e-06	0.62605107	-0.021778235	-0.3913967	53.420334	3.8146973e-06	53.42033	53.42033	8.480613
36	28.633583	0.0	28.633583	28.633583	0.0	0.0	0.0	0.0	1503422.1	6398663.0	4895241.0	0.0	1774.0	0.0	8.388107	1.900196e-06	0.7780732	0.006313214	-0.48076987	53.785267	3.8146973e-06	53.785263	53.785263	8.557094
37	28.809858	0.0	28.809858	28.809858	0.0	0.0	0.0	0.0	1512814.1	6398663.0	4885849.0	0.0	1774.0	0.0	8.518499	-2.491474e-06	0.78208363	-0.00648466	-0.5015645	54.199097	7.6293945e-06	54.19909	54.19909	8.7141695
38	28.838041	0.0	28.838041	28.838041	0.0	0.0	0.0	0.0	1514462.1	6398663.0	4884201.0	0.0	1774.0	0.0	8.482508	4.9448013e-06	0.6387088	-0.058886576	-0.42380205	54.62971	3.8146973e-06	54.629707	54.629707	8.6696
39	28.670467	0.0	28.670467	28.670467	0.0	0.0	0.0	0.0	1505446.1	6398663.0	4893217.0	0.0	1774.0	0.0	8.673524	2.07901e-06	0.375876	-0.020315746	-0.25536513	55.036186	7.6293945e-06	55.03618	55.03618	8.87745
40	28.64811	0.0	28.64811	28.64811	0.0	0.0	0.0	0.0	1504246.1	6398663.0	4894417.0	0.0	1774.0	0.0	8.589637	1.8119812e-07	0.2887379	-0.051144734	-0.2047428	55.359203	7.6293945e-06	55.359196	55.359196	8.799819
41	28.824112	0.0	28.824112	28.824112	0.0	0.0	0.0	0.0	1513614.1	6398663.0	4885049.0	0.0	1774.0	0.0	8.414838	2.5963782e-06	0.3006257	-0.03232576	-0.21122698	55.652557	3.8146973e-06	55.65256	55.65256	8.618696
42	29.209726	0.0	29.209726	29.209726	0.0	0.0	0.0	0.0	1532599.5	6398663.0	4866064.0	0.0	1773.0	0.0	8.225338	-5.1331517e-06	0.40960652	-0.022804348	-0.29324234	55.954025	3.8146973e-06	55.95402	55.95402	8.423373
43	29.372301	0.0	29.372301	29.372301	0.0	0.0	0.0	0.0	1541271.5	6398663.0	4857392.0	0.0	1773.0	0.0	8.213589	-2.1219253e-07	0.43156278	-0.042117286	-0.32082358	56.3154	0.0	56.3154	56.3154	8.398276
44	29.343746	0.0	29.343746	29.343746	0.0	0.0	0.0	0.0	1539791.5	6398663.0	4858872.0	0.0	1773.0	0.0	8.235216	-1.654625e-06	0.30587474	-0.04263673	-0.23385417	56.70177	3.8146973e-06	56.701775	56.701775	8.425762
45	29.369846	0.0	29.369846	29.369846	0.0	0.0	0.0	0.0	1542622.1	6398663.0	4856041.0	0.0	1774.0	0.0	8.176507	-1.5163421e-06	0.23814532	-0.03327082	-0.18358234	57.039497	3.8146973e-06	57.0395	57.0395	8.380011
