Epoch	AverageEp_ret	StdEp_ret	MaxEp_ret	MinEp_ret	AverageEp_fairness	StdEp_fairness	MaxEp_fairness	MinEp_fairness	Ep_tx	EP_new	Ep_waiting	Ep_capacity	Ep_rbgused	Ep_bler	Ep_interf	LossPi	LossV	DeltaLossPi	DeltaLossV	AverageVVAL	StdVVAL	MaxVVAL	MinVVAL	Ep_rbginterf
10	29.615652	0.0	29.615652	29.615652	0.0	0.0	0.0	0.0	1550278.9	6398663.0	4848384.5	0.0	1770.0	0.0	0.2045184	-1.9311905e-07	54.532146	-0.112571135	-18.822788	29.236523	1.9073486e-06	29.236525	29.236525	0.20812039
11	29.436619	0.0	29.436619	29.436619	0.0	0.0	0.0	0.0	1540678.9	6398663.0	4857984.5	0.0	1770.0	0.0	0.22148739	-2.2530555e-06	47.219124	-0.07549217	-16.573002	30.885042	1.9073486e-06	30.885044	30.885044	0.2243698
12	29.336584	0.0	29.336584	29.336584	0.0	0.0	0.0	0.0	1536022.9	6398663.0	4862640.5	0.0	1770.0	0.0	0.24236284	5.4287907e-06	41.75325	-0.11888696	-14.956701	32.453907	0.0	32.453907	32.453907	0.24646094
13	29.196878	0.0	29.196878	29.196878	0.0	0.0	0.0	0.0	1529398.9	6398663.0	4869264.5	0.0	1771.0	0.0	0.26659364	4.8327447e-06	36.158173	-0.07203009	-13.262558	33.965176	3.8146973e-06	33.96518	33.96518	0.27133477
14	29.192041	0.0	29.192041	29.192041	0.0	0.0	0.0	0.0	1529270.9	6398663.0	4869392.5	0.0	1771.0	0.0	0.28701216	5.1641464e-06	31.950775	-0.09108256	-11.979668	35.409676	3.8146973e-06	35.40968	35.40968	0.29151455
15	29.084412	0.0	29.084412	29.084412	0.0	0.0	0.0	0.0	1523854.9	6398663.0	4874808.5	0.0	1771.0	0.0	0.28956103	6.251335e-06	27.54474	-0.07062922	-10.515207	36.80626	0.0	36.80626	36.80626	0.29538542
16	29.035875	0.0	29.035875	29.035875	0.0	0.0	0.0	0.0	1521406.9	6398663.0	4877256.5	0.0	1771.0	0.0	0.29495525	-1.1149645e-05	23.882725	-0.07680287	-9.344681	38.133007	3.8146973e-06	38.13301	38.13301	0.3003475
17	29.12714	0.0	29.12714	29.12714	0.0	0.0	0.0	0.0	1526982.9	6398663.0	4871680.5	0.0	1772.0	0.0	0.3061032	8.507966e-06	21.36727	-0.06590407	-8.557509	39.405598	0.0	39.405598	39.405598	0.310921
18	29.216793	0.0	29.216793	29.216793	0.0	0.0	0.0	0.0	1532126.9	6398663.0	4866536.5	0.0	1772.0	0.0	0.3062328	-6.790161e-06	19.259285	-0.05698707	-7.887847	40.644238	3.8146973e-06	40.64424	40.64424	0.3106579
19	28.90324	0.0	28.90324	28.90324	0.0	0.0	0.0	0.0	1517094.1	6398663.0	4881569.0	0.0	1774.0	0.0	0.31893814	1.0881424e-05	15.202209	-0.089371465	-6.364093	41.85287	7.6293945e-06	41.852863	41.852863	0.32453302
20	28.731703	0.0	28.731703	28.731703	0.0	0.0	0.0	0.0	1507910.1	6398663.0	4890753.0	0.0	1774.0	0.0	0.32786655	3.671646e-07	12.46651	-0.0957454	-5.330362	42.96258	7.6293945e-06	42.96259	42.96259	0.33311144
21	28.631376	0.0	28.631376	28.631376	0.0	0.0	0.0	0.0	1502574.1	6398663.0	4896089.0	0.0	1774.0	0.0	0.34057733	-1.7881393e-07	10.414646	-0.08534109	-4.556204	43.9944	1.1444092e-05	43.99439	43.99439	0.34592202
22	28.57166	0.0	28.57166	28.57166	0.0	0.0	0.0	0.0	1499446.1	6398663.0	4899217.0	0.0	1774.0	0.0	0.3378851	6.8855284e-06	8.6880045	-0.058371734	-3.8649478	44.964542	1.1444092e-05	44.964554	44.964554	0.34336087
23	28.508837	0.0	28.508837	28.508837	0.0	0.0	0.0	0.0	1496238.1	6398663.0	4902425.0	0.0	1774.0	0.0	0.34190986	-3.1208992e-06	7.3960032	-0.054990154	-3.3997467	45.876617	1.1444092e-05	45.87663	45.87663	0.34725204
24	28.62873	0.0	28.62873	28.62873	0.0	0.0	0.0	0.0	1502918.1	6398663.0	4895745.0	0.0	1774.0	0.0	0.34355196	2.6559828e-06	6.8772726	-0.067666605	-3.2696729	46.745815	1.1444092e-05	46.745827	46.745827	0.3487278
25	28.54926	0.0	28.54926	28.54926	0.0	0.0	0.0	0.0	1498494.1	6398663.0	4900169.0	0.0	1774.0	0.0	0.34350872	-5.376339e-06	5.3662663	-0.022261439	-2.584443	47.613792	0.0	47.613792	47.613792	0.34896246
26	28.577127	0.0	28.577127	28.577127	0.0	0.0	0.0	0.0	1499982.1	6398663.0	4898681.0	0.0	1774.0	0.0	0.34372616	-1.4972686e-06	4.6184196	0.0023223793	-2.3027754	48.40442	1.1444092e-05	48.40443	48.40443	0.34875977
27	28.492664	0.0	28.492664	28.492664	0.0	0.0	0.0	0.0	1495534.1	6398663.0	4903129.0	0.0	1774.0	0.0	0.35763738	-1.3113022e-06	3.6485198	-0.020263238	-1.8525234	49.164185	3.8146973e-06	49.16419	49.16419	0.36279875
28	28.562414	0.0	28.562414	28.562414	0.0	0.0	0.0	0.0	1499230.1	6398663.0	4899433.0	0.0	1774.0	0.0	0.35227376	7.305145e-06	3.1590118	-0.026237005	-1.6280445	49.859486	3.8146973e-06	49.85949	49.85949	0.35801345
29	28.5432	0.0	28.5432	28.5432	0.0	0.0	0.0	0.0	1498342.1	6398663.0	4900321.0	0.0	1774.0	0.0	0.36112583	-1.5687942e-06	2.6274478	-0.05694429	-1.395023	50.522186	1.1444092e-05	50.522198	50.522198	0.36686552
30	28.49453	0.0	28.49453	28.49453	0.0	0.0	0.0	0.0	1495758.1	6398663.0	4902905.0	0.0	1774.0	0.0	0.35980746	6.687641e-06	2.1173	-0.021291867	-1.1746924	51.149246	0.0	51.149246	51.149246	0.36504912
31	28.408945	0.0	28.408945	28.408945	0.0	0.0	0.0	0.0	1491198.1	6398663.0	4907465.0	0.0	1774.0	0.0	0.362088	1.7809867e-06	1.597715	-0.041272204	-0.8893109	51.733776	0.0	51.733776	51.733776	0.36750588
32	28.253595	0.0	28.253595	28.253595	0.0	0.0	0.0	0.0	1483086.1	6398663.0	4915577.0	0.0	1774.0	0.0	0.37386912	-2.7894973e-07	1.1208113	-0.021482302	-0.63064706	52.256664	7.6293945e-06	52.256657	52.256657	0.37981877
33	28.297104	0.0	28.297104	28.297104	0.0	0.0	0.0	0.0	1485550.1	6398663.0	4913113.0	0.0	1774.0	0.0	0.37735903	-8.466243e-06	1.0246303	-0.04669467	-0.60609627	52.702343	1.1444092e-05	52.702354	52.702354	0.38330865
34	28.105467	0.0	28.105467	28.105467	0.0	0.0	0.0	0.0	1475238.1	6398663.0	4923425.0	0.0	1774.0	0.0	0.37897798	-2.400875e-06	0.57853675	-0.01593108	-0.3373433	53.14927	7.6293945e-06	53.14926	53.14926	0.3848801
35	28.153692	0.0	28.153692	28.153692	0.0	0.0	0.0	0.0	1477822.1	6398663.0	4920841.0	0.0	1774.0	0.0	0.37806952	2.3651123e-06	0.50936276	-0.046561077	-0.31150812	53.491276	3.8146973e-06	53.49128	53.49128	0.3837705
36	27.94719	0.0	27.94719	27.94719	0.0	0.0	0.0	0.0	1466942.1	6398663.0	4931721.0	0.0	1774.0	0.0	0.38368163	-2.298355e-06	0.29309544	-0.03549918	-0.18801177	53.82448	1.1444092e-05	53.824467	53.824467	0.38984996
37	27.825245	0.0	27.825245	27.825245	0.0	0.0	0.0	0.0	1460558.1	6398663.0	4938105.0	0.0	1774.0	0.0	0.371132	5.7411194e-06	0.1774588	-0.049000308	-0.11462936	54.08904	0.0	54.08904	54.08904	0.37812477
38	28.052198	0.0	28.052198	28.052198	0.0	0.0	0.0	0.0	1472566.1	6398663.0	4926097.0	0.0	1774.0	0.0	0.38639376	-4.389286e-06	0.24294399	-0.018683903	-0.16051883	54.299927	7.6293945e-06	54.299934	54.299934	0.39257827
39	28.22684	0.0	28.22684	28.22684	0.0	0.0	0.0	0.0	1481958.1	6398663.0	4916705.0	0.0	1774.0	0.0	0.41609028	-7.956028e-06	0.27433437	-0.05263528	-0.18993029	54.55153	1.1444092e-05	54.551517	54.551517	0.42217708
40	28.588383	0.0	28.588383	28.588383	0.0	0.0	0.0	0.0	1501014.1	6398663.0	4897649.0	0.0	1774.0	0.0	0.44421986	-6.5660474e-06	0.38993663	-0.04027088	-0.26284713	54.831894	3.8146973e-06	54.83189	54.83189	0.45139465
41	28.703505	0.0	28.703505	28.703505	0.0	0.0	0.0	0.0	1507390.1	6398663.0	4891273.0	0.0	1774.0	0.0	0.4667347	1.6927719e-07	0.3856616	-0.05553386	-0.27783784	55.168392	3.8146973e-06	55.16839	55.16839	0.47608265
42	28.723246	0.0	28.723246	28.723246	0.0	0.0	0.0	0.0	1508351.5	6398663.0	4890312.0	0.0	1774.0	0.0	0.4725435	-2.1457672e-07	0.26227972	-0.034310788	-0.19266376	55.51899	3.8146973e-06	55.518986	55.518986	0.4822183
43	28.846127	0.0	28.846127	28.846127	0.0	0.0	0.0	0.0	1514959.5	6398663.0	4883704.0	0.0	1774.0	0.0	0.46004733	8.038282e-06	0.26426858	-0.024234986	-0.19928853	55.819942	3.8146973e-06	55.819946	55.819946	0.4691552
44	29.086784	0.0	29.086784	29.086784	0.0	0.0	0.0	0.0	1526743.5	6398663.0	4871920.0	0.0	1774.0	0.0	0.46215647	4.762411e-06	0.30691618	-0.025893908	-0.23300102	56.128517	3.8146973e-06	56.128513	56.128513	0.47094357
45	29.102964	0.0	29.102964	29.102964	0.0	0.0	0.0	0.0	1527751.5	6398663.0	4870912.0	0.0	1774.0	0.0	0.46425316	3.5095213e-06	0.23679034	-0.067320354	-0.1822298	56.468204	3.8146973e-06	56.4682	56.4682	0.47322926
46	29.047293	0.0	29.047293	29.047293	0.0	0.0	0.0	0.0	1524751.5	6398663.0	4873912.0	0.0	1774.0	0.0	0.4746451	-2.9218197e-06	0.13935392	-0.044681378	-0.1117914	56.776016	1.1444092e-05	56.776028	56.776028	0.4852279
47	29.064653	0.0	29.064653	29.064653	0.0	0.0	0.0	0.0	1525519.5	6398663.0	4873144.0	0.0	1774.0	0.0	0.4875682	4.4584274e-07	0.0735052	-0.018769141	-0.05581847	57.023434	0.0	57.023434	57.023434	0.49752036
48	29.519732	0.0	29.519732	29.519732	0.0	0.0	0.0	0.0	1549783.5	6398663.0	4848880.0	0.0	1774.0	0.0	0.5092047	-1.56641e-06	0.23956981	-0.059596617	-0.18350914	57.201	3.8146973e-06	57.200996	57.200996	0.5191569
49	29.608109	0.0	29.608109	29.608109	0.0	0.0	0.0	0.0	1554759.5	6398663.0	4843904.0	0.0	1774.0	0.0	0.51802534	5.4979323e-06	0.20325801	-0.081266426	-0.15407951	57.522675	0.0	57.522675	57.522675	0.52797633
50	29.605352	0.0	29.605352	29.605352	0.0	0.0	0.0	0.0	1554431.5	6398663.0	4844232.0	0.0	1774.0	0.0	0.5048422	-4.9304963e-06	0.13928364	-0.060706794	-0.109635934	57.827072	7.6293945e-06	57.827065	57.827065	0.5147932
51	29.612028	0.0	29.612028	29.612028	0.0	0.0	0.0	0.0	1554927.5	6398663.0	4843736.0	0.0	1774.0	0.0	0.4965576	-2.4032593e-06	0.097809054	-0.017604675	-0.07851501	58.087093	7.6293945e-06	58.0871	58.0871	0.5066739
52	29.559467	0.0	29.559467	29.559467	0.0	0.0	0.0	0.0	1551735.5	6398663.0	4846928.0	0.0	1774.0	0.0	0.4954527	-1.6450881e-06	0.048210103	-0.032586798	-0.038914654	58.309147	7.6293945e-06	58.309155	58.309155	0.505569
53	29.625685	0.0	29.625685	29.625685	0.0	0.0	0.0	0.0	1555263.5	6398663.0	4843400.0	0.0	1774.0	0.0	0.49689904	3.0517577e-07	0.047364358	-0.026968397	-0.037024826	58.4698	7.6293945e-06	58.469807	58.469807	0.50681937
54	29.805761	0.0	29.805761	29.805761	0.0	0.0	0.0	0.0	1564759.5	6398663.0	4833904.0	0.0	1774.0	0.0	0.51190525	2.684593e-06	0.072766	-0.07224325	-0.061416592	58.629097	1.1444092e-05	58.62911	58.62911	0.5224315
55	30.000818	0.0	30.000818	30.000818	0.0	0.0	0.0	0.0	1575103.5	6398663.0	4823560.0	0.0	1774.0	0.0	0.5624711	-6.3896175e-07	0.08924585	-0.038570292	-0.06949714	58.8367	7.6293945e-06	58.836693	58.836693	0.5736618
56	29.978874	0.0	29.978874	29.978874	0.0	0.0	0.0	0.0	1574079.5	6398663.0	4824584.0	0.0	1774.0	0.0	0.5558828	-4.7922135e-06	0.07147729	-0.015603188	-0.058589607	59.0591	1.1444092e-05	59.059113	59.059113	0.569064
57	29.982765	0.0	29.982765	29.982765	0.0	0.0	0.0	0.0	1574239.5	6398663.0	4824424.0	0.0	1774.0	0.0	0.56157964	-5.6028364e-07	0.043483723	-0.03639968	-0.036072396	59.269886	7.6293945e-06	59.26988	59.26988	0.57377076
58	30.213137	0.0	30.213137	30.213137	0.0	0.0	0.0	0.0	1586351.5	6398663.0	4812312.0	0.0	1774.0	0.0	0.573943	3.7527084e-06	0.07514457	-0.0034543944	-0.06237141	59.434948	3.8146973e-06	59.43495	59.43495	0.5871242
59	30.31717	0.0	30.31717	30.31717	0.0	0.0	0.0	0.0	1591727.5	6398663.0	4806936.0	0.0	1774.0	0.0	0.5897498	9.918213e-07	0.06398726	-0.017898777	-0.0529255	59.657116	0.0	59.657116	59.657116	0.602931
60	30.523624	0.0	30.523624	30.523624	0.0	0.0	0.0	0.0	1602727.5	6398663.0	4795936.0	0.0	1774.0	0.0	0.59996337	-1.759529e-06	0.103557855	-0.032422733	-0.08751513	59.86237	1.1444092e-05	59.86238	59.86238	0.61286557
61	30.599096	0.0	30.599096	30.599096	0.0	0.0	0.0	0.0	1606759.5	6398663.0	4791904.0	0.0	1774.0	0.0	0.60201424	4.606247e-06	0.08913406	-0.06350459	-0.07728953	60.13356	0.0	60.13356	60.13356	0.61439973
62	30.706226	0.0	30.706226	30.706226	0.0	0.0	0.0	0.0	1612399.5	6398663.0	4786264.0	0.0	1774.0	0.0	0.5938342	6.6280364e-07	0.074625865	-0.02744947	-0.06236033	60.389435	3.8146973e-06	60.38943	60.38943	0.60701543
63	30.810923	0.0	30.810923	30.810923	0.0	0.0	0.0	0.0	1618015.5	6398663.0	4780648.0	0.0	1774.0	0.0	0.60492116	-4.7206876e-07	0.08774989	-0.019864336	-0.0771528	60.62067	7.6293945e-06	60.620678	60.620678	0.6181024
64	30.803171	0.0	30.803171	30.803171	0.0	0.0	0.0	0.0	1617479.5	6398663.0	4781184.0	0.0	1774.0	0.0	0.611679	8.535385e-07	0.039394353	-0.04581677	-0.033568077	60.8845	3.8146973e-06	60.884502	60.884502	0.6248602
65	30.916075	0.0	30.916075	30.916075	0.0	0.0	0.0	0.0	1623519.5	6398663.0	4775144.0	0.0	1774.0	0.0	0.6042824	-4.77314e-06	0.058678977	-0.011684532	-0.052484877	61.05816	7.6293945e-06	61.05815	61.05815	0.6174636
66	30.927254	0.0	30.927254	30.927254	0.0	0.0	0.0	0.0	1623983.5	6398663.0	4774680.0	0.0	1774.0	0.0	0.6035382	-2.7179718e-07	0.031348675	-0.027684094	-0.028630657	61.28069	7.6293945e-06	61.28068	61.28068	0.6164404
67	30.956139	0.0	30.956139	30.956139	0.0	0.0	0.0	0.0	1625527.5	6398663.0	4773136.0	0.0	1774.0	0.0	0.6071831	-1.2493133e-06	0.020572556	-0.04539839	-0.018077958	61.443794	3.8146973e-06	61.44379	61.44379	0.6200853
68	31.203989	0.0	31.203989	31.203989	0.0	0.0	0.0	0.0	1638703.5	6398663.0	4759960.0	0.0	1774.0	0.0	0.6216614	2.720356e-06	0.06287097	-0.027562248	-0.055762198	61.57797	0.0	61.57797	61.57797	0.6345636
69	31.42313	0.0	31.42313	31.42313	0.0	0.0	0.0	0.0	1650287.5	6398663.0	4748376.0	0.0	1774.0	0.0	0.63310623	-2.1505355e-06	0.09224604	-0.017265877	-0.08145572	61.808598	3.8146973e-06	61.8086	61.8086	0.6454918
70	31.486027	0.0	31.486027	31.486027	0.0	0.0	0.0	0.0	1653759.5	6398663.0	4744904.0	0.0	1774.0	0.0	0.63204134	-1.5592575e-06	0.07655079	-0.020701298	-0.06743714	62.09473	0.0	62.09473	62.09473	0.6444268
71	31.51083	0.0	31.51083	31.51083	0.0	0.0	0.0	0.0	1655079.5	6398663.0	4743584.0	0.0	1774.0	0.0	0.6389291	-1.9550323e-07	0.053415887	-0.010822124	-0.046889495	62.355743	0.0	62.355743	62.355743	0.6518313
72	31.497828	0.0	31.497828	31.497828	0.0	0.0	0.0	0.0	1654447.5	6398663.0	4744216.0	0.0	1774.0	0.0	0.6385632	-6.182194e-06	0.027894491	-0.028352465	-0.024383618	62.570923	1.5258789e-05	62.57094	62.57094	0.6514654
73	31.682756	0.0	31.682756	31.682756	0.0	0.0	0.0	0.0	1664469.4	6398663.0	4734194.0	0.0	1774.0	0.0	0.6425546	-1.1777878e-06	0.050074976	-0.03180949	-0.04506609	62.731937	1.1444092e-05	62.73195	62.73195	0.6554568
74	32.019196	0.0	32.019196	32.019196	0.0	0.0	0.0	0.0	1677192.2	6398663.0	4721471.0	0.0	1770.0	0.0	0.6475024	-2.1791457e-06	0.06764466	-0.04663588	-0.05834996	62.944077	3.8146973e-06	62.94408	62.94408	0.6605052
75	32.307	0.0	32.307	32.307	0.0	0.0	0.0	0.0	1692400.2	6398663.0	4706263.0	0.0	1770.0	0.0	0.64829993	1.0728836e-06	0.13124059	-0.09662259	-0.1118547	63.190506	7.6293945e-06	63.190514	63.190514	0.6613027
76	32.427975	0.0	32.427975	32.427975	0.0	0.0	0.0	0.0	1699336.2	6398663.0	4699327.0	0.0	1770.0	0.0	0.63843846	2.787113e-06	0.13934769	-0.0546519	-0.118383974	63.532887	3.8146973e-06	63.53289	63.53289	0.6521712
77	32.3817	0.0	32.3817	32.3817	0.0	0.0	0.0	0.0	1696808.2	6398663.0	4701855.0	0.0	1770.0	0.0	0.63908064	-1.4328956e-06	0.06606113	-0.056344744	-0.05675183	63.88313	7.6293945e-06	63.88312	63.88312	0.65232754
78	32.41386	0.0	32.41386	32.41386	0.0	0.0	0.0	0.0	1698688.2	6398663.0	4699975.0	0.0	1770.0	0.0	0.6405221	3.504753e-06	0.05040774	-0.039341036	-0.043696508	64.126366	7.6293945e-06	64.12637	64.12637	0.6542549
79	32.631874	0.0	32.631874	32.631874	0.0	0.0	0.0	0.0	1709728.2	6398663.0	4688935.0	0.0	1770.0	0.0	0.6364908	-2.7370452e-06	0.07717628	-0.037839442	-0.07004912	64.34142	7.6293945e-06	64.34143	64.34143	0.6497069
80	32.882744	0.0	32.882744	32.882744	0.0	0.0	0.0	0.0	1723336.2	6398663.0	4675327.0	0.0	1770.0	0.0	0.63679016	-4.7826766e-06	0.11930427	-0.013899522	-0.10519311	64.61248	7.6293945e-06	64.61249	64.61249	0.6499113
81	32.873734	0.0	32.873734	32.873734	0.0	0.0	0.0	0.0	1723072.2	6398663.0	4675591.0	0.0	1770.0	0.0	0.6404915	-4.9877167e-06	0.06435357	-0.010091142	-0.056846023	64.941635	7.6293945e-06	64.94164	64.94164	0.6541265
82	32.828377	0.0	32.828377	32.828377	0.0	0.0	0.0	0.0	1721264.2	6398663.0	4677399.0	0.0	1770.0	0.0	0.64950407	-2.9993057e-06	0.040203426	-0.053392682	-0.036680456	65.18475	1.5258789e-05	65.18477	65.18477	0.66323686
83	32.799805	0.0	32.799805	32.799805	0.0	0.0	0.0	0.0	1719768.2	6398663.0	4678895.0	0.0	1770.0	0.0	0.6549766	-5.588531e-06	0.018784547	-0.054065228	-0.016916933	65.37912	0.0	65.37912	65.37912	0.66861445
84	32.84157	0.0	32.84157	32.84157	0.0	0.0	0.0	0.0	1722176.2	6398663.0	4676487.0	0.0	1770.0	0.0	0.6473383	-3.6668778e-06	0.013596348	-0.045749582	-0.011962627	65.50988	7.6293945e-06	65.50987	65.50987	0.6611659
85	32.896458	0.0	32.896458	32.896458	0.0	0.0	0.0	0.0	1725344.2	6398663.0	4673319.0	0.0	1769.0	0.0	0.6405691	1.1787414e-05	0.01839049	-0.032200087	-0.016714267	65.62175	0.0	65.62175	65.62175	0.65459216
86	32.997395	0.0	32.997395	32.997395	0.0	0.0	0.0	0.0	1731240.2	6398663.0	4667423.0	0.0	1770.0	0.0	0.63894963	3.9005276e-06	0.017777076	-0.039450664	-0.01562649	65.750916	0.0	65.750916	65.750916	0.6528778
87	33.228493	0.0	33.228493	33.228493	0.0	0.0	0.0	0.0	1742192.2	6398663.0	4656471.0	0.0	1770.0	0.0	0.6310083	-1.13248824e-07	0.038351152	-0.03235122	-0.033907447	65.87603	0.0	65.87603	65.87603	0.644325
88	33.253838	0.0	33.253838	33.253838	0.0	0.0	0.0	0.0	1743984.2	6398663.0	4654679.0	0.0	1770.0	0.0	0.63506305	4.224777e-06	0.034826588	-0.015027022	-0.031366706	66.06057	7.6293945e-06	66.06058	66.06058	0.6482736
89	33.248703	0.0	33.248703	33.248703	0.0	0.0	0.0	0.0	1744120.2	6398663.0	4654543.0	0.0	1770.0	0.0	0.639536	-2.7656554e-06	0.026073355	-0.01666427	-0.023622267	66.2362	1.5258789e-05	66.23618	66.23618	0.65284425
90	33.30542	0.0	33.30542	33.30542	0.0	0.0	0.0	0.0	1747088.2	6398663.0	4651575.0	0.0	1770.0	0.0	0.6493809	-1.8382073e-06	0.020419026	-0.029482123	-0.018607879	66.388016	0.0	66.388016	66.388016	0.6627897
91	33.19387	0.0	33.19387	33.19387	0.0	0.0	0.0	0.0	1743478.9	6398663.0	4655184.5	0.0	1770.0	0.0	0.6419572	-2.8085708e-06	0.019053292	-0.0428179	-0.015955873	66.52171	0.0	66.52171	66.52171	0.65516776
92	33.25643	0.0	33.25643	33.25643	0.0	0.0	0.0	0.0	1746998.9	6398663.0	4651664.5	0.0	1770.0	0.0	0.6330379	2.9921532e-06	0.01862372	-0.043830853	-0.015085694	66.646095	0.0	66.646095	66.646095	0.6462484
93	33.32724	0.0	33.32724	33.32724	0.0	0.0	0.0	0.0	1750286.9	6398663.0	4648376.5	0.0	1770.0	0.0	0.6313483	-7.867813e-07	0.01573337	-0.04065628	-0.012952466	66.76801	7.6293945e-06	66.76802	66.76802	0.64465654
94	33.275852	0.0	33.275852	33.275852	0.0	0.0	0.0	0.0	1748278.9	6398663.0	4650384.5	0.0	1770.0	0.0	0.6252123	-1.0204315e-06	0.009300859	-0.04586792	-0.006811809	66.88064	0.0	66.88064	66.88064	0.63852054
95	33.38293	0.0	33.38293	33.38293	0.0	0.0	0.0	0.0	1753712.2	6398663.0	4644951.0	0.0	1770.0	0.0	0.6282491	-1.1897087e-06	0.010431615	-0.027547695	-0.008326062	66.960175	0.0	66.960175	66.960175	0.6415415
96	33.551167	0.0	33.551167	33.551167	0.0	0.0	0.0	0.0	1761972.9	6398663.0	4636690.5	0.0	1770.0	0.0	0.63462216	-7.522106e-07	0.013021407	-0.070295304	-0.0108264955	67.05292	7.6293945e-06	67.052925	67.052925	0.64791447
97	33.900635	0.0	33.900635	33.900635	0.0	0.0	0.0	0.0	1778660.9	6398663.0	4620002.5	0.0	1770.0	0.0	0.64968306	-3.7002562e-06	0.052561272	-0.04244479	-0.047281675	67.15208	0.0	67.15208	67.15208	0.6630787
98	33.931175	0.0	33.931175	33.931175	0.0	0.0	0.0	0.0	1780444.9	6398663.0	4618218.5	0.0	1770.0	0.0	0.6318679	-1.8310546e-06	0.041247904	-0.036013123	-0.037191626	67.36909	0.0	67.36909	67.36909	0.64526355
99	33.961895	0.0	33.961895	33.961895	0.0	0.0	0.0	0.0	1782816.2	6398663.0	4615847.0	0.0	1770.0	0.0	0.63530266	-5.0401686e-06	0.0299051	-0.03882285	-0.026547233	67.55975	1.5258789e-05	67.55977	67.55977	0.64859784
100	34.18044	0.0	34.18044	34.18044	0.0	0.0	0.0	0.0	1795110.9	6398663.0	4603552.5	0.0	1770.0	0.0	0.6555034	-1.4686584e-06	0.07476433	-0.043455154	-0.0618202	67.71736	7.6293945e-06	67.71737	67.71737	0.666403
101	34.198055	0.0	34.198055	34.198055	0.0	0.0	0.0	0.0	1795084.9	6398663.0	4603578.5	0.0	1770.0	0.0	0.6492475	-4.4345857e-06	0.03953816	-0.06039508	-0.034366187	67.964905	0.0	67.964905	67.964905	0.6595594
102	34.231117	0.0	34.231117	34.231117	0.0	0.0	0.0	0.0	1797252.9	6398663.0	4601410.5	0.0	1770.0	0.0	0.6384891	2.5570391e-06	0.0324957	-0.076280884	-0.028723303	68.15006	0.0	68.15006	68.15006	0.6516951
